0.6121826171875;0;2010.8.9_11.53.24
2.7657470703125;1;2010.8.9_11.53.28
2.0494384765625;2;2010.8.9_11.53.36
2.0489501953125;3;2010.8.9_11.53.42
2.04931640625;4;2010.8.9_11.53.49
2.0494384765625;5;2010.8.9_11.53.56
2.0494384765625;6;2010.8.9_11.54.2
2.049072265625;7;2010.8.9_11.54.9
2.04931640625;8;2010.8.9_11.54.16
2.7662353515625;9;2010.8.9_11.54.22
2.7662353515625;10;2010.8.9_11.54.30
2.7657470703125;11;2010.8.9_11.54.37
2.7657470703125;12;2010.8.9_11.54.45
2.7657470703125;13;2010.8.9_11.54.53
3.1251220703125;14;2010.8.9_11.55.0
3.1251220703125;15;2010.8.9_11.55.8
2.0494384765625;16;2010.8.9_11.55.17
2.05859375;17;2010.8.9_11.55.23
4.927490234375;18;2010.8.9_11.55.30
3.7052001953125;19;2010.8.9_11.55.41
3.7052001953125;20;2010.8.9_11.55.50
2.0650634765625;21;2010.8.9_11.55.59
2.7667236328125;22;2010.8.9_11.56.6
2.7662353515625;23;2010.8.9_11.56.13
3.12646484375;24;2010.8.9_11.56.21
2.767578125;25;2010.8.9_11.56.29
2.0665283203125;26;2010.8.9_11.56.37
2.0655517578125;27;2010.8.9_11.56.43
2.06640625;28;2010.8.9_11.56.50
2.0670166015625;29;2010.8.9_11.56.57
2.7667236328125;30;2010.8.9_11.57.3
2.76708984375;31;2010.8.9_11.57.11
2.7666015625;32;2010.8.9_11.57.18
2.7666015625;33;2010.8.9_11.57.26
2.7666015625;34;2010.8.9_11.57.34
2.7667236328125;35;2010.8.9_11.57.41
2.76708984375;36;2010.8.9_11.57.49
2.7662353515625;37;2010.8.9_11.57.57
3.1260986328125;38;2010.8.9_11.58.5
3.1268310546875;39;2010.8.9_11.58.13
3.12646484375;40;2010.8.9_11.58.21
3.1259765625;41;2010.8.9_11.58.29
2.76708984375;42;2010.8.9_11.58.37
2.7674560546875;43;2010.8.9_11.58.45
2.7672119140625;44;2010.8.9_11.58.53
2.7672119140625;45;2010.8.9_11.59.0
4.9412841796875;46;2010.8.9_11.59.8
5.6480712890625;47;2010.8.9_11.59.19
5.64306640625;48;2010.8.9_11.59.31
6.0032958984375;49;2010.8.9_11.59.43
5.6448974609375;50;2010.8.9_11.59.55
4.9432373046875;51;2010.8.9_12.0.8
4.9432373046875;52;2010.8.9_12.0.19
4.9432373046875;53;2010.8.9_12.0.30
2.0760498046875;54;2010.8.9_12.0.41
2.078857421875;55;2010.8.9_12.0.47
2.09228515625;56;2010.8.9_12.0.54
2.099609375;57;2010.8.9_12.1.0
2.804443359375;58;2010.8.9_12.1.7
2.0760498046875;59;2010.8.9_12.1.15
2.0760498046875;60;2010.8.9_12.1.21
2.07568359375;61;2010.8.9_12.1.28
2.0760498046875;62;2010.8.9_12.1.35
2.0780029296875;63;2010.8.9_12.1.41
2.078857421875;64;2010.8.9_12.1.48
2.0780029296875;65;2010.8.9_12.1.55
2.078857421875;66;2010.8.9_12.2.1
2.09228515625;67;2010.8.9_12.2.8
2.094970703125;68;2010.8.9_12.2.14
2.09228515625;69;2010.8.9_12.2.21
2.0921630859375;70;2010.8.9_12.2.28
2.09912109375;71;2010.8.9_12.2.34
2.0987548828125;72;2010.8.9_12.2.41
2.09765625;73;2010.8.9_12.2.48
2.099609375;74;2010.8.9_12.2.54
2.8062744140625;75;2010.8.9_12.3.1
2.804443359375;76;2010.8.9_12.3.9
2.804443359375;77;2010.8.9_12.3.17
2.8048095703125;78;2010.8.9_12.3.24
5.0181884765625;79;2010.8.9_12.3.32
5.0098876953125;80;2010.8.9_12.3.43
5.262451171875;81;2010.8.9_12.3.54
5.209228515625;82;2010.8.9_12.4.6
7.8343505859375;83;2010.8.9_12.4.17
5.008056640625;84;2010.8.9_12.4.32
5.0062255859375;85;2010.8.9_12.4.43
5.0076904296875;86;2010.8.9_12.4.54
0.6292724609375;87;2010.8.9_12.5.5
0.6292724609375;88;2010.8.9_12.5.5;fake
1.6998291015625;89;2010.8.9_12.5.15
2.07470703125;90;2010.8.9_12.5.22
2.4437255859375;91;2010.8.9_12.5.28
2.0677490234375;92;2010.8.9_12.5.36
3.5244140625;93;2010.8.9_12.5.42
3.9049072265625;94;2010.8.9_12.5.51
1.346435546875;95;2010.8.9_12.6.0
2.0531005859375;96;2010.8.9_12.6.6
2.7667236328125;97;2010.8.9_12.6.12
3.0435791015625;98;2010.8.9_12.6.20
3.128173828125;99;2010.8.9_12.6.28
2.053955078125;100;2010.8.9_12.6.36
2.7662353515625;101;2010.8.9_12.6.43
3.09326171875;102;2010.8.9_12.6.50
3.12548828125;103;2010.8.9_12.6.58
2.7032470703125;104;2010.8.9_12.7.7
3.8427734375;105;2010.8.9_12.7.14
2.7860107421875;106;2010.8.9_12.7.23
3.7783203125;107;2010.8.9_12.7.31
6.9560546875;108;2010.8.9_12.7.40
15.2200927734375;109;2010.8.9_12.7.54
4.411376953125;110;2010.8.9_12.8.21
4.380126953125;111;2010.8.9_12.8.31
5.2974853515625;112;2010.8.9_12.8.41
14.43017578125;113;2010.8.9_12.8.52
20.3623046875;114;2010.8.9_12.9.17
37.25537109375;115;2010.8.9_12.9.51
0.61181640625;116;2010.8.9_12.10.50
0.614013671875;117;2010.8.9_12.10.55
0.9715576171875;118;2010.8.9_12.10.59
0.9710693359375;119;2010.8.9_12.11.4
2.0540771484375;120;2010.8.9_12.11.9
2.7662353515625;121;2010.8.9_12.11.16
2.0540771484375;122;2010.8.9_12.11.23
2.7662353515625;123;2010.8.9_12.11.30
2.054443359375;124;2010.8.9_12.11.37
2.7662353515625;125;2010.8.9_12.11.44
2.0531005859375;126;2010.8.9_12.11.52
2.7662353515625;127;2010.8.9_12.11.58
2.0531005859375;128;2010.8.9_12.12.6
2.7662353515625;129;2010.8.9_12.12.13
2.0531005859375;130;2010.8.9_12.12.20
2.7662353515625;131;2010.8.9_12.12.27
2.0531005859375;132;2010.8.9_12.12.34
1.332275390625;133;2010.8.9_12.12.41
2.7657470703125;134;2010.8.9_12.12.47
2.7657470703125;135;2010.8.9_12.12.54
1.3321533203125;136;2010.8.9_12.13.2
3.9320068359375;137;2010.8.9_12.13.7
2.7662353515625;138;2010.8.9_12.13.17
2.7657470703125;139;2010.8.9_12.13.24
3.9320068359375;140;2010.8.9_12.13.32
2.048095703125;141;2010.8.9_12.13.41
2.76611328125;142;2010.8.9_12.13.48
2.7662353515625;143;2010.8.9_12.13.56
2.048583984375;144;2010.8.9_12.14.3
2.76708984375;145;2010.8.9_12.14.10
2.76708984375;146;2010.8.9_12.14.17
2.7667236328125;147;2010.8.9_12.14.25
4.9281005859375;148;2010.8.9_12.14.33
4.9276123046875;149;2010.8.9_12.14.44
5.28466796875;150;2010.8.9_12.14.55
5.2850341796875;151;2010.8.9_12.15.6
5.6434326171875;152;2010.8.9_12.15.17
0.6121826171875;153;2010.8.9_12.15.29
0.6121826171875;154;2010.8.9_12.15.34
0.6121826171875;155;2010.8.9_12.15.38
0.6121826171875;156;2010.8.9_12.15.43
0.613525390625;157;2010.8.9_12.15.47
0.6121826171875;158;2010.8.9_12.15.52
0.6121826171875;159;2010.8.9_12.15.56
0.6121826171875;160;2010.8.9_12.16.0
0.6121826171875;161;2010.8.9_12.16.5
0.6121826171875;162;2010.8.9_12.16.9
0.6121826171875;163;2010.8.9_12.16.14
0.6121826171875;164;2010.8.9_12.16.18
0.613525390625;165;2010.8.9_12.16.22
0.6121826171875;166;2010.8.9_12.16.27
0.6121826171875;167;2010.8.9_12.16.31
0.6123046875;168;2010.8.9_12.16.36
0.6121826171875;169;2010.8.9_12.16.40
0.6126708984375;170;2010.8.9_12.16.44
0.6121826171875;171;2010.8.9_12.16.49
0.6121826171875;172;2010.8.9_12.16.53
0.6121826171875;173;2010.8.9_12.16.58
0.6121826171875;174;2010.8.9_12.17.2
0.6121826171875;175;2010.8.9_12.17.7
0.612548828125;176;2010.8.9_12.17.11
0.6121826171875;177;2010.8.9_12.17.16
6.9560546875;178;2010.8.9_12.17.20
6.9560546875;179;2010.8.9_12.17.34
3.5966796875;180;2010.8.9_12.17.48
4.8199462890625;181;2010.8.9_12.17.57
20;182;2010.8.9_12.18.7
20;183;2010.8.9_12.18.12
20;184;2010.8.9_12.18.16
20;185;2010.8.9_12.18.21
20;186;2010.8.9_12.18.25
6.9560546875;187;2010.8.9_12.18.30
86.3671875;188;2010.8.9_12.18.43
158.210205078125;189;2010.8.9_12.21.28
3.1839599609375;190;2010.8.9_12.26.53
0.6121826171875;191;2010.8.9_12.27.1
0.6121826171875;192;2010.8.9_12.27.6
0.613525390625;193;2010.8.9_12.27.10
0.6121826171875;194;2010.8.9_12.27.15
0.6121826171875;195;2010.8.9_12.27.19
0.613525390625;196;2010.8.9_12.27.23
0.6121826171875;197;2010.8.9_12.27.28
0.6121826171875;198;2010.8.9_12.27.32
0.6121826171875;199;2010.8.9_12.27.37
0.6121826171875;200;2010.8.9_12.27.41
0.6121826171875;201;2010.8.9_12.27.46
