4.05615234375;0;2010.8.9_18.13.51
11.54443359375;1;2010.8.9_18.14.49
10.3743896484375;2;2010.8.9_18.15.15
10.3743896484375;3;2010.8.9_18.15.40
10.3743896484375;4;2010.8.9_18.16.5
10.3743896484375;5;2010.8.9_18.16.30
10.29638671875;6;2010.8.9_18.16.56
10.29638671875;7;2010.8.9_18.17.20
10.29638671875;8;2010.8.9_18.17.44
11.54443359375;9;2010.8.9_18.18.8
11.54443359375;10;2010.8.9_18.18.34
17.78466796875;11;2010.8.9_18.19.0
19.03271484375;12;2010.8.9_18.19.35
24.1029052734375;13;2010.8.9_18.20.12
17.8626708984375;14;2010.8.9_18.20.57
19.03271484375;15;2010.8.9_18.21.32
10.3743896484375;16;2010.8.9_18.22.9
10.9984130859375;17;2010.8.9_18.22.33
19.812744140625;18;2010.8.9_18.22.58
18.0966796875;19;2010.8.9_18.23.36
25.8189697265625;20;2010.8.9_18.24.11
11.232421875;21;2010.8.9_18.24.54
13.1044921875;22;2010.8.9_18.25.19
18.4866943359375;23;2010.8.9_18.25.47
23.0108642578125;24;2010.8.9_18.26.22
12.2464599609375;25;2010.8.9_18.27.3
11.232421875;26;2010.8.9_18.27.30
11.232421875;27;2010.8.9_18.27.55
11.232421875;28;2010.8.9_18.28.20
11.3104248046875;29;2010.8.9_18.28.46
13.1044921875;30;2010.8.9_18.29.11
13.1044921875;31;2010.8.9_18.29.39
13.1044921875;32;2010.8.9_18.30.7
13.1044921875;33;2010.8.9_18.30.35
18.4866943359375;34;2010.8.9_18.31.3
18.4866943359375;35;2010.8.9_18.31.39
18.4866943359375;36;2010.8.9_18.32.14
18.4866943359375;37;2010.8.9_18.32.50
23.0888671875;38;2010.8.9_18.33.26
23.0888671875;39;2010.8.9_18.34.7
23.0888671875;40;2010.8.9_18.34.58
23.0108642578125;41;2010.8.9_18.35.42
12.2464599609375;42;2010.8.9_18.36.23
12.2464599609375;43;2010.8.9_18.36.49
13.4945068359375;44;2010.8.9_18.37.17
16.068603515625;45;2010.8.9_21.12.50
23.556884765625;46;2010.8.10_6.28.59
27.0670166015625;47;2010.8.10_7.50.17
31.045166015625;48;2010.8.10_7.52.4
31.045166015625;49;2010.8.9_21.16.6
24.804931640625;50;2010.8.9_21.17.1
22.77685546875;51;2010.8.9_21.17.49
22.77685546875;52;2010.8.9_21.18.32
22.77685546875;53;2010.8.9_21.19.14
12.2464599609375;54;2010.8.9_21.19.57
11.9344482421875;55;2010.8.9_21.20.24
15.3665771484375;56;2010.8.9_21.20.50
15.3665771484375;57;2010.8.9_21.21.22
12.5584716796875;58;2010.8.9_21.21.54
12.2464599609375;59;2010.8.9_21.22.21
12.2464599609375;60;2010.8.9_21.22.48
12.2464599609375;61;2010.8.9_21.23.14
12.2464599609375;62;2010.8.9_21.23.41
11.8564453125;63;2010.8.9_21.24.8
11.8564453125;64;2010.8.9_21.24.34
11.8564453125;65;2010.8.9_21.25.1
11.8564453125;66;2010.8.9_21.25.27
15.3665771484375;67;2010.8.9_21.25.53
15.3665771484375;68;2010.8.9_21.26.25
15.3665771484375;69;2010.8.9_21.26.56
15.3665771484375;70;2010.8.9_21.27.28
15.3665771484375;71;2010.8.9_21.28.0
15.3665771484375;72;2010.8.9_21.28.31
15.3665771484375;73;2010.8.9_21.29.2
15.3665771484375;74;2010.8.9_21.29.34
12.48046875;75;2010.8.9_21.30.6
12.48046875;76;2010.8.9_21.30.33
12.48046875;77;2010.8.9_21.31.0
12.48046875;78;2010.8.9_21.31.27
31.669189453125;79;2010.8.9_21.31.54
24.5709228515625;80;2010.8.9_21.32.51
29.797119140625;81;2010.8.9_21.33.36
29.797119140625;82;2010.8.9_21.34.30
26.677001953125;83;2010.8.9_21.35.23
31.7471923828125;84;2010.8.9_21.36.12
31.669189453125;85;2010.8.9_21.37.9
31.669189453125;86;2010.8.9_21.38.5
5.92822265625;87;2010.8.9_21.39.2
5.92822265625;88;2010.8.9_21.39.28
10.29638671875;89;2010.8.9_21.39.54
12.8704833984375;90;2010.8.9_21.40.18
13.41650390625;91;2010.8.9_21.40.46
10.9984130859375;92;2010.8.9_21.41.14
25.1949462890625;93;2010.8.9_21.41.39
27.3790283203125;94;2010.8.9_21.42.25
5.92822265625;95;2010.8.9_21.43.15
9.1263427734375;96;2010.8.9_21.43.32
10.9984130859375;97;2010.8.9_21.43.54
23.4788818359375;98;2010.8.9_21.44.19
24.7269287109375;99;2010.8.9_21.45.3
10.9984130859375;100;2010.8.9_21.45.48
11.6224365234375;101;2010.8.9_21.46.13
23.4788818359375;102;2010.8.9_21.46.39
24.7269287109375;103;2010.8.9_21.47.23
11.076416015625;104;2010.8.9_21.48.9
20.3587646484375;105;2010.8.9_21.48.34
23.4788818359375;106;2010.8.9_21.49.13
26.5989990234375;107;2010.8.9_21.49.57
47.893798828125;108;2010.8.9_21.50.45
98.439697265625;109;2010.8.9_21.52.6
57.1761474609375;110;2010.8.9_21.54.43
60.9202880859375;111;2010.8.9_21.56.17
64.9764404296875;112;2010.8.9_21.57.57
123.0106201171875;113;2010.8.9_21.59.44
93.603515625;114;2010.8.9_22.2.58
92.9794921875;115;2010.8.9_22.5.27
5.92822265625;116;2010.8.9_22.7.55
6.55224609375;117;2010.8.9_22.8.12
5.92822265625;118;2010.8.9_22.8.30
5.92822265625;119;2010.8.9_22.8.47
10.9984130859375;120;2010.8.9_22.9.4
17.8626708984375;121;2010.8.9_22.9.29
10.9984130859375;122;2010.8.9_22.10.4
17.8626708984375;123;2010.8.9_22.10.29
10.9984130859375;124;2010.8.9_22.11.5
17.8626708984375;125;2010.8.9_22.11.29
9.1263427734375;126;2010.8.9_22.12.5
10.9984130859375;127;2010.8.9_22.12.27
9.1263427734375;128;2010.8.9_22.12.52
10.9984130859375;129;2010.8.9_22.13.14
9.1263427734375;130;2010.8.9_22.13.39
10.9984130859375;131;2010.8.9_22.14.1
9.1263427734375;132;2010.8.9_22.14.26
9.67236328125;133;2010.8.9_22.14.48
91.575439453125;134;2010.8.9_22.15.11
93.447509765625;135;2010.8.9_22.17.37
9.7503662109375;136;2010.8.9_22.20.6
113.416259765625;137;2010.8.9_22.20.29
114.040283203125;138;2010.8.9_22.23.28
91.575439453125;139;2010.8.9_22.26.28
113.416259765625;140;2010.8.9_22.28.54
14.1185302734375;141;2010.8.9_22.31.53
93.447509765625;142;2010.8.9_22.32.23
114.040283203125;143;2010.8.9_22.34.52
14.196533203125;144;2010.8.9_22.37.53
14.7425537109375;145;2010.8.9_22.38.23
15.9906005859375;146;2010.8.9_22.38.52
14.7425537109375;147;2010.8.9_22.39.25
27.301025390625;148;2010.8.9_22.39.55
39.0794677734375;149;2010.8.9_22.40.44
37.8314208984375;150;2010.8.9_22.41.51
40.9515380859375;151;2010.8.9_22.42.56
39.7034912109375;152;2010.8.9_22.44.6
4.05615234375;153;2010.8.9_22.45.15
4.05615234375;154;2010.8.9_22.45.29
4.05615234375;155;2010.8.9_22.45.43
4.05615234375;156;2010.8.9_22.45.57
4.05615234375;157;2010.8.9_22.46.11
4.05615234375;158;2010.8.9_22.46.25
4.05615234375;159;2010.8.9_22.46.39
4.05615234375;160;2010.8.9_22.46.53
4.05615234375;161;2010.8.9_22.47.8
4.05615234375;162;2010.8.9_22.47.22
4.05615234375;163;2010.8.9_22.47.36
4.05615234375;164;2010.8.9_22.47.50
4.05615234375;165;2010.8.9_22.48.4
4.05615234375;166;2010.8.9_22.48.18
4.05615234375;167;2010.8.9_22.48.32
4.05615234375;168;2010.8.9_22.48.46
4.05615234375;169;2010.8.9_22.49.1
4.05615234375;170;2010.8.9_22.49.15
4.05615234375;171;2010.8.9_22.49.29
4.05615234375;172;2010.8.9_22.49.43
4.05615234375;173;2010.8.9_22.49.57
4.05615234375;174;2010.8.9_22.50.11
4.05615234375;175;2010.8.9_22.50.26
4.05615234375;176;2010.8.9_22.50.40
4.05615234375;177;2010.8.9_22.50.54
47.893798828125;178;2010.8.9_22.51.8
47.893798828125;179;2010.8.9_22.52.28
26.8330078125;180;2010.8.9_22.53.49
33.697265625;181;2010.8.9_22.54.38
107;182;2010.8.9_22.55.37
107;183;2010.8.9_22.55.51
107;184;2010.8.9_22.56.5
107;185;2010.8.9_22.56.19
107;186;2010.8.9_22.56.33
47.893798828125;187;2010.8.9_22.56.48
322.30810546875;188;2010.8.9_22.58.8
653.3525390625;189;2010.8.9_23.6.36
16.692626953125;190;2010.8.9_23.23.26
4.05615234375;191;2010.8.9_23.24.0
4.05615234375;192;2010.8.9_23.24.14
4.05615234375;193;2010.8.9_23.24.28
4.05615234375;194;2010.8.9_23.24.43
4.05615234375;195;2010.8.9_23.24.57
4.05615234375;196;2010.8.9_23.25.11
4.05615234375;197;2010.8.9_23.25.25
4.05615234375;198;2010.8.9_23.25.39
4.05615234375;199;2010.8.9_23.25.53
4.05615234375;200;2010.8.9_23.26.7
4.05615234375;201;2010.8.9_23.26.22
